timestamp,frame_id,msg_name,data_hex
1789543697.3601015,1620,MCUVoltageData5,105b0460014e0461
1789543697.3626251,1621,MCUTempData,96009600d0ff0f00
1789543697.3626251,1631,HSD_PORT_Status,0300030000000000
1789543697.3703382,1622,SocTXStatus,ffffffff011e1e1e
1789543697.3703382,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543697.3703382,1624,SocTXStatus2,ff7f100700001332
1789543697.3703382,1625,SocTXStatus3,2f002e2d2f310000
1789543697.3806717,1626,McuLSDStatus,0000000000010100
1789543697.3806717,1627,Mcu_USV_Status,340000006e180000
1789543697.3806717,1628,McuHSDStatus,8800000000000000
1789543697.3806717,1629,McuCanStatus,0f4a4a4a4a000000
1789543697.451244,1281,,0000ffffffffffff
1789543697.4614563,1616,MCUVoltageData1,0000000112380001
1789543697.4614563,1617,MCUVoltageData2,0b540000031a0119
1789543697.4614563,1618,MCUVoltageData3,1758105d04600c09
1789543697.4614563,1619,MCUVoltageData4,031d1752031c0319
1789543697.4614563,1620,MCUVoltageData5,105b0460014e0461
1789543697.4614563,1621,MCUTempData,96009600d0ff0f00
1789543697.4614563,1631,HSD_PORT_Status,0300030000000000
1789543697.469107,1622,SocTXStatus,ffffffff011e1e1e
1789543697.469107,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543697.4717011,1624,SocTXStatus2,ff7f100700001333
1789543697.4717011,1625,SocTXStatus3,2e002e2c2f300000
1789543697.4794428,1626,McuLSDStatus,0000000000010100
1789543697.4794428,1627,Mcu_USV_Status,340000006e190000
1789543697.4794428,1628,McuHSDStatus,8800000000000000
1789543697.481977,1629,McuCanStatus,0f54545454000000
1789543697.5512624,1281,,0000ffffffffffff
1789543697.5614622,1616,MCUVoltageData1,0000000112380001
1789543697.5614622,1617,MCUVoltageData2,0b540000031a0119
1789543697.5614622,1618,MCUVoltageData3,1758105c04600c0a
1789543697.5614622,1619,MCUVoltageData4,031d1752031c0319
1789543697.5614622,1620,MCUVoltageData5,105b0460014e0461
1789543697.5614622,1621,MCUTempData,96009600d0ff0f00
1789543697.5614622,1631,HSD_PORT_Status,0300030000000000
1789543697.5691047,1622,SocTXStatus,ffffffff011e1e1e
1789543697.5691047,1623,SocTXStatus1,1e1e1e321e1e1e1e
1789543697.5691047,1624,SocTXStatus2,ff7f100700001334
1789543697.5717657,1625,SocTXStatus3,2f002e2d2f310000
1789543697.5794811,1626,McuLSDStatus,0000000000010100
1789543697.5794811,1627,Mcu_USV_Status,340000006e1a0000
1789543697.5794811,1628,McuHSDStatus,8800000000000000
1789543697.5794811,1629,McuCanStatus,0f5e5e5e5e000000
1789543697.6507857,1281,,0000ffffffffffff
1789543697.66089,1616,MCUVoltageData1,0000000112380001
1789543697.66089,1617,MCUVoltageData2,0b540000031a0119
1789543697.66089,1618,MCUVoltageData3,1758105d045f0c09
1789543697.66089,1619,MCUVoltageData4,031d1752031c0319
1789543697.66089,1620,MCUVoltageData5,105b045f014e0461
1789543697.66089,1621,MCUTempData,96009600d0ff0f00
1789543697.66089,1630,McuCpuLoad,1100000004000000
1789543697.66089,1631,HSD_PORT_Status,0300030000000000
1789543697.671099,1622,SocTXStatus,ffffffff011e1e1e
